"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-9012999","RHO GTPase cycle","103/1446","448/11214",0.229910714285714,1.7830005186722,6.50752883401568,1.4418015875608e-09,2.27804650834607e-06,2.06860585667934e-06,"ARHGEF16/SPEN/EPHA2/ARHGEF10L/CAPZB/TMEM59/ARHGEF11/NCF2/CDC42BPA/RHOU/MTR/NET1/ARHGAP21/ANKRD26/ARHGAP12/ARHGAP22/DLG5/DNMBP/ADD3/RRAS2/ARAP1/PAK1/ARHGAP20/ARHGEF12/FGD4/AMIGO2/SENP1/SRGAP1/FRS2/CKAP4/CIT/SPATA13/STARD13/EPSTI1/DIAPH3/DOCK9/KTN1/DAAM1/RHOJ/PLEKHG3/ACTN1/TMOD3/UACA/AKAP13/IQGAP1/ARHGAP17/WWP2/ABR/GIT1/ARHGAP27/MSI2/TEX2/ACTG1/ROCK1/PKN1/GARRE1/ARHGAP35/RHOB/ITSN2/CDC42EP3/VRK2/CCT7/ARHGAP15/RND3/FMNL2/PKP4/CHN1/CUL3/DOCK10/NGEF/FARP2/ELMO2/ITSN1/ARFGAP3/SRGAP3/ARHGEF3/ARHGAP31/KALRN/PLXNA1/ARHGEF26/PLD1/PIK3CA/TFRC/ARHGAP24/FAM13A/ARHGAP10/SH3RF1/TRIO/BASP1/PIK3R1/FAM13B/ARHGAP26/DOCK2/LRRC1/DST/AKAP12/TIAM2/BAIAP2L1/DOCK4/DLC1/PTK2B/DOCK8/NHS",103
"R-HSA-9013149","RAC1 GTPase cycle","52/1446","185/11214",0.281081081081081,2.17983626780307,6.22560797863089,2.30861962040801e-08,1.82380950012232e-05,1.65613081190322e-05,"EPHA2/ARHGEF11/NCF2/CDC42BPA/ARHGAP21/ARHGAP12/ARHGAP22/ARAP1/PAK1/ARHGAP20/AMIGO2/SRGAP1/CIT/SPATA13/DIAPH3/DOCK9/KTN1/PLEKHG3/IQGAP1/ARHGAP17/ABR/GIT1/ARHGAP27/PKN1/GARRE1/ARHGAP35/VRK2/ARHGAP15/CHN1/DOCK10/NGEF/FARP2/SRGAP3/ARHGAP31/KALRN/PLD1/PIK3CA/TFRC/ARHGAP24/FAM13A/ARHGAP10/TRIO/PIK3R1/FAM13B/ARHGAP26/DOCK2/TIAM2/BAIAP2L1/DOCK4/DLC1/DOCK8/NHS",52
"R-HSA-9013148","CDC42 GTPase cycle","45/1446","154/11214",0.292207792207792,2.26612599019238,6.08698109344926,5.76123075885226e-08,3.03424819966219e-05,2.75528334186514e-05,"ARHGEF16/ARHGEF11/CDC42BPA/ARHGAP21/ARHGAP22/DNMBP/ARAP1/PAK1/ARHGAP20/ARHGEF12/FGD4/SRGAP1/SPATA13/STARD13/DIAPH3/DOCK9/KTN1/DAAM1/PLEKHG3/IQGAP1/ARHGAP17/ABR/GIT1/ARHGAP27/ARHGAP35/CDC42EP3/FMNL2/CHN1/DOCK10/NGEF/ITSN1/ARFGAP3/SRGAP3/ARHGAP31/ARHGEF26/PLD1/TFRC/ARHGAP24/ARHGAP10/TRIO/PIK3R1/FAM13B/ARHGAP26/DLC1/DOCK8",45
"R-HSA-9009391","Extra-nuclear estrogen signaling","25/1446","77/11214",0.324675324675325,2.51791776688042,5.14223274026858,6.56893758044703e-06,0.00259473034427658,0.00235617419003929,"GNB1/PRKCZ/UHMK1/HRAS/MMP3/FOS/GNB5/IGF1R/ZDHHC7/BCL2/CALM2/TGFA/MAPK1/PIK3CA/GNB4/EREG/AREG/PIK3R1/FOXO3/GNAI1/GNAT3/GNB2/PTK2/ZDHHC21/S1PR3",25
"R-HSA-1474244","Extracellular matrix organization","69/1446","321/11214",0.214953271028037,1.66700275332532,4.66496750730582,9.60322694675654e-06,0.00303461971517507,0.00275562070072193,"COL9A2/COL24A1/CTSS/CTSK/DDR2/COLGALT2/NID1/LOXL4/ADAM8/CD44/MMP1/MMP3/ADAMTS8/JAM3/VWF/COL4A2/NID2/ACTN1/THBS1/FBN1/ITGAX/MFAP4/ITGB3/ACTG1/LAMA3/DTNA/ELANE/DTNB/LTBP1/EFEMP1/COL5A2/FN1/SNTA1/MMP24/ADAMTS1/COL6A1/COL6A2/PDGFB/FBLN2/ITGA9/ADAMTS9/CD47/COL6A5/PLOD2/P3H2/ADAMTS3/CAST/FBN2/SGCD/ADAM19/PHYKPL/COL23A1/SCUBE3/DST/COL19A1/COL12A1/UTRN/COL1A2/SGCE/PCOLCE/SERPINE1/SGCZ/COL14A1/SNTB1/ASPN/MUSK/COL27A1/TNC/CASK",69
"R-HSA-112040","G-protein mediated events","19/1446","56/11214",0.339285714285714,2.63122406639004,4.70821934341609,4.1625358300581e-05,0.0109613443524863,0.00995357251994595,"ITPR2/CAMKK2/KPNA2/CALM2/PLCB1/PLCB4/MAPK1/ITPR1/ADCY5/CAMK2D/CAMK2A/PRKAR1B/PDE1C/GNAI1/GNAT3/PRKAR2B/ADCY8/GNA14/GNAQ",19
"R-HSA-111885","Opioid Signalling","26/1446","92/11214",0.282608695652174,2.19168320404113,4.41576058540654,6.63416621676326e-05,0.0149742608892657,0.0135975466969148,"GNB1/PDE4B/ITPR2/CAMKK2/GNB5/KPNA2/PDE4C/CALM2/PLCB1/PLCB4/MAPK1/ITPR1/ADCY5/GNB4/CAMK2D/PDE4D/CAMK2A/PRKAR1B/PDE1C/GNAI1/GNAT3/GNB2/PRKAR2B/ADCY8/GNA14/GNAQ",26
"R-HSA-8980692","RHOA GTPase cycle","36/1446","147/11214",0.244897959183673,1.89922940130409,4.22237151150901,8.63658296991388e-05,0.0170572513655799,0.0154890297210429,"ARHGEF10L/ARHGEF11/NET1/ARHGAP21/ARHGAP22/ARAP1/ARHGAP20/ARHGEF12/SRGAP1/CIT/STARD13/DIAPH3/KTN1/DAAM1/PLEKHG3/AKAP13/IQGAP1/ABR/TEX2/ROCK1/PKN1/ARHGAP35/NGEF/ARHGEF3/ARHGAP31/KALRN/PLD1/TFRC/ARHGAP24/FAM13A/ARHGAP10/TRIO/PIK3R1/ARHGAP26/DOCK2/DLC1",36
"R-HSA-5083635","Defective B3GALTL causes PpS","14/1446","37/11214",0.378378378378378,2.93439497588875,4.53446051169678,0.000111464227902387,0.0195681644539747,0.0177690927053747,"ADAMTSL4/SPON1/ADAMTS8/THBS1/THSD4/ADAMTSL3/ADAMTS17/ADAMTS1/ADAMTS9/ADAMTS3/SEMA5A/ADAMTS12/ADAMTS6/ADAMTSL1",14
"R-HSA-112043","PLC beta mediated events","17/1446","51/11214",0.333333333333333,2.5850622406639,4.36498924628435,0.00013419398874057,0.02120265022101,0.0192533059635154,"ITPR2/CAMKK2/KPNA2/CALM2/PLCB1/PLCB4/MAPK1/ITPR1/ADCY5/CAMK2D/CAMK2A/PRKAR1B/PDE1C/PRKAR2B/ADCY8/GNA14/GNAQ",17
"R-HSA-5173214","O-glycosylation of TSR domain-containing proteins","14/1446","38/11214",0.368421052631579,2.85717405547063,4.41208064354986,0.000155733267338511,0.0223689602177134,0.0203123869265445,"ADAMTSL4/SPON1/ADAMTS8/THBS1/THSD4/ADAMTSL3/ADAMTS17/ADAMTS1/ADAMTS9/ADAMTS3/SEMA5A/ADAMTS12/ADAMTS6/ADAMTSL1",14
"R-HSA-194138","Signaling by VEGF","28/1446","108/11214",0.259259259259259,2.01060396496081,4.06028270351406,0.000183701913746059,0.0241874186432311,0.0219636586347262,"PRKCZ/SH2D2A/NCF2/MAPKAPK2/NRP1/HRAS/PAK1/ITPR2/ITGB3/ACTG1/ROCK1/AXL/CALM2/NRP2/ELMO2/ITPR1/PIK3CB/PIK3CA/PIK3R1/RASA1/CTNNA1/VEGFA/FYN/ELMO1/PTK2B/PTK2/SHB/MAPKAP1",28
"R-HSA-4420097","VEGFA-VEGFR2 Pathway","26/1446","99/11214",0.262626262626263,2.0367157047655,3.98625221339425,0.000246548346925854,0.0282967503702457,0.025695183713954,"PRKCZ/SH2D2A/NCF2/MAPKAPK2/HRAS/PAK1/ITPR2/ITGB3/ACTG1/ROCK1/AXL/CALM2/ELMO2/ITPR1/PIK3CB/PIK3CA/PIK3R1/RASA1/CTNNA1/VEGFA/FYN/ELMO1/PTK2B/PTK2/SHB/MAPKAP1",26
"R-HSA-5683057","MAPK family signaling cascades","62/1446","311/11214",0.19935691318328,1.54605008605622,3.75735215109009,0.000260867503651234,0.0282967503702457,0.025695183713954,"JUN/JAK1/RGL1/HRAS/ARRB1/PAK1/VWF/FRS2/BRAP/SPTB/PPP2R5C/MARK3/MAPK6/MAP2K1/IQGAP1/TNRC6A/KSR1/NF1/ITGB3/IGF2BP1/TNRC6C/ACTG1/MAPK4/GRIN2D/RASGRP3/CDC42EP3/CALM2/SPRED2/TGFA/FN1/CUL3/PTPRA/NCOA3/MAPK1/PDGFB/DUSP7/KALRN/PIK3CB/RASA2/PIK3CA/DLG1/PDGFRA/EREG/AREG/FGF5/CAMK2D/RAPGEF2/PIK3R1/RASA1/FGF1/CAMK2A/DUSP1/FOXO3/FYN/IL6/NRG1/LYPLA1/PTK2/TEK/CDC14B/PTPN3/DAB2IP",62
"R-HSA-6802957","Oncogenic MAPK signaling","23/1446","84/11214",0.273809523809524,2.12344398340249,3.97636017661695,0.000286292504236037,0.0282967503702457,0.025695183713954,"AGTRAP/HRAS/ARRB1/VWF/BRAP/MARK3/MAP2K1/IQGAP1/MPRIP/KSR1/NF1/ITGB3/ACTG1/CALM2/SPRED2/FN1/MAPK1/TRAK1/DUSP7/CAMK2D/CAMK2A/SND1/TRIM24",23
"R-HSA-9662361","Sensory processing of sound by outer hair cells of the cochlea","17/1446","54/11214",0.314814814814815,2.44144767173813,4.08513013333243,0.000293323861821441,0.0282967503702457,0.025695183713954,"KCNMA1/EPS8/CIB2/MYO15A/ACTG1/XIRP2/EPB41L1/TRIOBP/ATP2B2/CHRNA9/KCNN2/RIPOR2/CLIC5/TMC1/WHRN/CASK/MSN",17
"R-HSA-193648","NRAGE signals death through JNK","18/1446","59/11214",0.305084745762712,2.3659891694212,4.04744267598794,0.000304458706515302,0.0282967503702457,0.025695183713954,"ARHGEF16/ARHGEF10L/NGF/ARHGEF11/NET1/MAPK8/ARHGEF12/FGD4/AKAP13/ABR/NGEF/ITSN1/ARHGEF3/KALRN/ARHGEF26/TRIO/ARHGEF37/TIAM2",18
"R-HSA-416482","G alpha (12/13) signalling events","22/1446","80/11214",0.275,2.13267634854772,3.91171719569033,0.000360176804827597,0.0289740594631108,0.0263102218842238,"GNB1/ARHGEF16/ARHGEF10L/ARHGEF11/NET1/ARHGEF12/FGD4/GNB5/AKAP13/ABR/ROCK1/RHOB/NGEF/ITSN1/ARHGEF3/KALRN/ARHGEF26/GNB4/TRIO/ARHGEF37/TIAM2/GNB2",22
"R-HSA-399956","CRMPs in Sema3A signaling","8/1446","16/11214",0.5,3.87759336099585,4.43160878547777,0.000369158994168401,0.0289740594631108,0.0263102218842238,"PLXNA2/NRP1/DPYSL5/PLXNA1/FYN/SEMA3A/PLXNA4/DPYSL2",8
"R-HSA-9013026","RHOB GTPase cycle","20/1446","70/11214",0.285714285714286,2.21576763485477,3.9257376956701,0.000381037206051648,0.0289740594631108,0.0263102218842238,"ARHGEF10L/ARHGEF11/NET1/ARHGAP21/ARHGEF12/CIT/STARD13/DIAPH3/DAAM1/AKAP13/ABR/ROCK1/PKN1/ARHGAP35/RHOB/ARHGEF3/TFRC/PIK3R1/ARHGAP26/DLC1",20
"R-HSA-373755","Semaphorin interactions","19/1446","65/11214",0.292307692307692,2.26690073412065,3.94115522775043,0.000385098258686915,0.0289740594631108,0.0263102218842238,"ARHGEF11/PLXNA2/NRP1/PAK1/ARHGEF12/SEMA6D/ROCK1/ARHGAP35/RHOB/DPYSL5/FARP2/PLXNA1/SEMA5A/FYN/SEMA3E/SEMA3A/PLXNA4/DPYSL2/SEMA4D",19
"R-HSA-6802946","Signaling by moderate kinase activity BRAF mutants","15/1446","47/11214",0.319148936170213,2.47505959212501,3.89881357081887,0.000558525543588755,0.0352988143548093,0.0320534869857462,"HRAS/ARRB1/VWF/BRAP/MARK3/MAP2K1/IQGAP1/KSR1/ITGB3/ACTG1/CALM2/FN1/MAPK1/CAMK2D/CAMK2A",15
"R-HSA-6802949","Signaling by RAS mutants","15/1446","47/11214",0.319148936170213,2.47505959212501,3.89881357081887,0.000558525543588755,0.0352988143548093,0.0320534869857462,"HRAS/ARRB1/VWF/BRAP/MARK3/MAP2K1/IQGAP1/KSR1/ITGB3/ACTG1/CALM2/FN1/MAPK1/CAMK2D/CAMK2A",15
"R-HSA-6802955","Paradoxical activation of RAF signaling by kinase inactive BRAF","15/1446","47/11214",0.319148936170213,2.47505959212501,3.89881357081887,0.000558525543588755,0.0352988143548093,0.0320534869857462,"HRAS/ARRB1/VWF/BRAP/MARK3/MAP2K1/IQGAP1/KSR1/ITGB3/ACTG1/CALM2/FN1/MAPK1/CAMK2D/CAMK2A",15
"R-HSA-9649948","Signaling downstream of RAS mutants","15/1446","47/11214",0.319148936170213,2.47505959212501,3.89881357081887,0.000558525543588755,0.0352988143548093,0.0320534869857462,"HRAS/ARRB1/VWF/BRAP/MARK3/MAP2K1/IQGAP1/KSR1/ITGB3/ACTG1/CALM2/FN1/MAPK1/CAMK2D/CAMK2A",15
"R-HSA-6802952","Signaling by BRAF and RAF1 fusions","19/1446","67/11214",0.283582089552239,2.19923205549018,3.78794671855358,0.000585974315400738,0.0356092083974295,0.0323353438012634,"AGTRAP/HRAS/ARRB1/VWF/MARK3/MAP2K1/IQGAP1/MPRIP/KSR1/ITGB3/ACTG1/CALM2/FN1/MAPK1/TRAK1/CAMK2D/CAMK2A/SND1/TRIM24",19
"R-HSA-9656223","Signaling by RAF1 mutants","14/1446","43/11214",0.325581395348837,2.52494451413683,3.85464578790108,0.000676470154238729,0.0395860312480441,0.0359465426989235,"HRAS/ARRB1/VWF/MARK3/MAP2K1/IQGAP1/KSR1/ITGB3/ACTG1/CALM2/FN1/MAPK1/CAMK2D/CAMK2A",14
"R-HSA-186797","Signaling by PDGF","17/1446","58/11214",0.293103448275862,2.27307197023895,3.73985644687492,0.000742526056701469,0.040896726160225,0.0371367340149145,"COL9A2/HRAS/COL4A2/THBS1/STAT3/COL5A2/COL6A1/COL6A2/PDGFB/COL6A5/PIK3CB/PIK3CA/PDGFRA/PDGFC/PIK3R1/RASA1/PLAT",17
"R-HSA-5173105","O-linked glycosylation","28/1446","117/11214",0.239316239316239,1.85594212150229,3.58077282367107,0.00075063611306742,0.040896726160225,0.0371367340149145,"ST3GAL3/ADAMTSL4/SPON1/ST3GAL4/ADAMTS8/POMT2/THBS1/THSD4/ADAMTSL3/ADAMTS17/B4GALT6/GALNT1/GALNT14/B3GNT2/GALNT13/B4GALT5/ADAMTS1/ADAMTS9/B3GNT5/ST6GAL1/ADAMTS3/SEMA5A/ADAMTS12/ADAMTS6/GALNT10/MUC12/ST3GAL1/ADAMTSL1",28
"R-HSA-1474290","Collagen formation","23/1446","90/11214",0.255555555555556,1.98188105117566,3.59825448669189,0.000830679795545202,0.0425438983297493,0.0386324673040961,"COL9A2/COL24A1/CTSS/COLGALT2/LOXL4/MMP3/COL4A2/LAMA3/COL5A2/COL6A1/COL6A2/COL6A5/PLOD2/P3H2/ADAMTS3/COL23A1/DST/COL19A1/COL12A1/COL1A2/PCOLCE/COL14A1/COL27A1",23
"R-HSA-9013408","RHOG GTPase cycle","20/1446","74/11214",0.27027027027027,2.09599641134911,3.63935674184981,0.000834722055836853,0.0425438983297493,0.0386324673040961,"ARHGEF16/EPHA2/ARHGAP21/DIAPH3/KTN1/PLEKHG3/GARRE1/ARHGAP35/VRK2/ELMO2/ITSN1/ARFGAP3/KALRN/ARHGEF26/PLD1/TFRC/TRIO/PIK3R1/DOCK2/DOCK4",20
"R-HSA-399955","SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion","7/1446","14/11214",0.5,3.87759336099585,4.14502029619777,0.00087679562128694,0.0432917838010426,0.0393115931517796,"PLXNA2/NRP1/FARP2/PLXNA1/FYN/SEMA3A/PLXNA4",7
"R-HSA-3000171","Non-integrin membrane-ECM interactions","21/1446","80/11214",0.2625,2.03573651452282,3.57693381631744,0.000947202314658459,0.0453508987018293,0.0411813956899356,"DDR2/COL4A2/ACTN1/THBS1/ITGB3/ACTG1/LAMA3/DTNA/DTNB/COL5A2/FN1/SNTA1/PDGFB/SGCD/UTRN/COL1A2/SGCE/SGCZ/SNTB1/TNC/CASK",21
"R-HSA-196780","Biotin transport and metabolism","6/1446","11/11214",0.545454545454545,4.23010184835911,4.12370531937312,0.0011780895459,0.0541354126566109,0.0491582727854501,"PC/ACACB/PCCA/SLC5A6/HLCS/BTD",6
"R-HSA-9659379","Sensory processing of sound","20/1446","76/11214",0.263157894736842,2.04083861105045,3.50290868340683,0.00119920217910214,0.0541354126566109,0.0491582727854501,"CAPZB/KCNMA1/EPS8/CIB2/MYO15A/ACTG1/XIRP2/EPB41L1/TRIOBP/ATP2B2/BSN/CACNA1D/CHRNA9/KCNN2/RIPOR2/CLIC5/TMC1/WHRN/CASK/MSN",20
"R-HSA-2022090","Assembly of collagen fibrils and other multimeric structures","17/1446","61/11214",0.278688524590164,2.1612815454731,3.49903932119892,0.00138416323291625,0.0607493863335464,0.0551641662709019,"COL9A2/COL24A1/CTSS/LOXL4/MMP3/COL4A2/LAMA3/COL5A2/COL6A1/COL6A2/COL6A5/DST/COL12A1/COL1A2/PCOLCE/COL14A1/COL27A1",17
"R-HSA-9013404","RAC2 GTPase cycle","22/1446","88/11214",0.25,1.93879668049793,3.40161835011641,0.00145660643048498,0.0622010313558451,0.0564823489260605,"EPHA2/NCF2/ARHGAP21/PAK1/DIAPH3/IQGAP1/ARHGAP17/ABR/GIT1/GARRE1/ARHGAP35/VRK2/DOCK10/PIK3CA/TFRC/TRIO/PIK3R1/ARHGAP26/DOCK2/BAIAP2L1/DOCK4/NHS",22
"R-HSA-76002","Platelet activation, signaling and aggregation","51/1446","262/11214",0.194656488549618,1.50959741534953,3.21124452479726,0.00153158197707509,0.0636815664152274,0.0578267655056329,"GNB1/PRKCZ/TAGLN2/CTSW/ARRB1/TRPC6/VWF/ITPR2/RAPGEF3/PRKCH/ACTN1/THBS1/GNB5/ITGB3/DGKE/RAB27B/TMX3/RHOB/PRKCE/CALM2/FN1/PTPN1/MAPK1/TIMP3/PDGFB/ITPR1/MANF/MGLL/PIK3CB/P2RY1/PIK3CA/GNB4/PIK3R1/F2R/VEGFA/FYN/PHACTR2/GNAI1/GNAT3/CD36/COL1A2/GNB2/SERPINE1/CALU/DGKI/LYN/CYRIB/PTK2/GNA14/GNAQ/TMSB4X",51
"R-HSA-1650814","Collagen biosynthesis and modifying enzymes","18/1446","67/11214",0.26865671641791,2.08348299993807,3.42233669908567,0.0016053582164513,0.065037589281873,0.0590581173825403,"COL9A2/COL24A1/COLGALT2/COL4A2/COL5A2/COL6A1/COL6A2/COL6A5/PLOD2/P3H2/ADAMTS3/COL23A1/COL19A1/COL12A1/COL1A2/PCOLCE/COL14A1/COL27A1",18
"R-HSA-422356","Regulation of insulin secretion","20/1446","78/11214",0.256410256410256,1.98850941589531,3.37058848508422,0.0016917401570689,0.0662877693822124,0.0601933575402768,"GNB1/CACNA1C/ITPR2/RAPGEF3/GNB5/IQGAP1/ACSL3/PLCB1/ITPR1/CACNA1D/ADCY5/GNB4/PRKAR1B/GNAI1/CD36/GNB2/PRKAR2B/ADCY8/GNA14/GNAQ",20
"R-HSA-9696264","RND3 GTPase cycle","13/1446","42/11214",0.30952380952381,2.40041493775934,3.49830884690874,0.00176207994560311,0.0662877693822124,0.0601933575402768,"EPHA2/ARHGAP21/ANKRD26/DLG5/CKAP4/KTN1/TMOD3/ROCK1/ARHGAP35/RND3/PKP4/PIK3R1/DST",13
"R-HSA-9696273","RND1 GTPase cycle","13/1446","42/11214",0.30952380952381,2.40041493775934,3.49830884690874,0.00176207994560311,0.0662877693822124,0.0601933575402768,"EPHA2/TMEM59/ANKRD26/DLG5/RRAS2/FRS2/EPSTI1/ARHGAP35/PKP4/PLXNA1/TFRC/PIK3R1/DST",13
"R-HSA-9620244","Long-term potentiation","9/1446","24/11214",0.375,2.90819502074689,3.60043991695238,0.00204072028802823,0.0686445867014288,0.0623334921212841,"GRIN2A/GRIN2D/CALM2/DLG1/CAMK2D/GRIA2/CAMK2A/GRIA1/NRG1",9
"R-HSA-9634638","Estrogen-dependent nuclear events downstream of ESR-membrane signaling","9/1446","24/11214",0.375,2.90819502074689,3.60043991695238,0.00204072028802823,0.0686445867014288,0.0623334921212841,"UHMK1/FOS/BCL2/TGFA/MAPK1/EREG/AREG/FOXO3/PTK2",9
"R-HSA-9673767","Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutants","6/1446","12/11214",0.5,3.87759336099585,3.83720051229007,0.00210010466101227,0.0686445867014288,0.0623334921212841,"HRAS/STAT3/PIK3CB/PIK3CA/PDGFRA/PIK3R1",6
"R-HSA-9673770","Signaling by PDGFRA extracellular domain mutants","6/1446","12/11214",0.5,3.87759336099585,3.83720051229007,0.00210010466101227,0.0686445867014288,0.0623334921212841,"HRAS/STAT3/PIK3CB/PIK3CA/PDGFRA/PIK3R1",6
"R-HSA-9013106","RHOC GTPase cycle","19/1446","74/11214",0.256756756756757,1.99119659078165,3.29135931268183,0.00214725259581901,0.0686445867014288,0.0623334921212841,"ARHGEF10L/ARHGEF11/ARHGAP21/ARHGEF12/CIT/STARD13/DIAPH3/DAAM1/AKAP13/IQGAP1/ABR/ROCK1/PKN1/ARHGAP35/FMNL2/TFRC/PIK3R1/ARHGAP26/DLC1",19
