"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007264","small GTPase-mediated signal transduction","102/2006","487/18805",0.209445585215606,1.96342184944141,7.44373348482728,1.36606649177178e-11,7.24998663503246e-08,5.86945087039632e-08,"DAB1/SSX2IP/BCAR3/VAV3/CSF1/RGL1/SRGAP2/TGFB2/OBSCN/ARHGAP21/ARHGAP12/PLCE1/ARL3/DOCK1/ARAP1/ARRB1/ARHGEF12/ARHGAP32/RERG/EPS8/FGD4/RAPGEF3/RACGAP1/KITLG/PLEKHG7/IGF1/GIT2/SPATA13/STARD13/RAP2A/DOCK9/SIPA1L1/RASGRP1/USP50/AKAP13/LAT/CDH13/ABR/RAP1GAP2/NF1/ARHGAP28/RALBP1/ROCK1/ARHGEF18/GARRE1/ROCK2/RHOB/RASGRP3/RTN4/STAMBP/MAP4K4/ARHGAP15/RND3/CHN1/COL3A1/DOCK10/FARP2/RIN2/RALGAPB/ITSN1/RAC2/ARHGAP8/IQSEC1/ROBO1/RABL3/KALRN/PIK3CB/RASA2/PLD1/G3BP2/FAM13A/ARHGAP10/RAPGEF2/PLEKHG4B/TRIO/PLK2/F2R/RAPGEF6/ARHGAP26/SQSTM1/RIPOR2/ARHGAP18/TIAM2/CYTH3/CHN2/RALA/RABGEF1/AUTS2/COL1A2/RELN/DOCK4/DLC1/DOCK5/CYRIB/DOCK8/KANK1/SEMA4D/ABCA1/LPAR1/RALGPS1/RAPGEF1/VAV2",102
"GO:0030900","forebrain development","90/2006","413/18805",0.217917675544794,2.04284241705875,7.40505186730328,2.42962018600284e-11,7.24998663503246e-08,5.86945087039632e-08,"SKI/KDM1A/STIL/DAB1/LHX8/KCNA3/ASPM/SRGAP2/CXCL12/PRKG1/SLIT1/KCNC1/SLC1A2/DYNC2H1/PEX5/AVPR1A/FRS2/DCLK1/PCDH9/BMP4/PALS1/FOS/TTC8/BCL11B/CCDC85C/ALDH1A2/SALL1/BBS2/UBB/NF1/NOTCH3/RTN4/GLI2/RAB3GAP1/CXCR4/TTC21B/COL3A1/PGAP1/NRP2/CREB1/ERBB4/ATIC/PLCB1/E2F1/APP/NF2/LARGE1/SHANK3/TOP2B/SCN5A/SETD2/WNT5A/FOXP1/ROBO2/ROBO1/RBPJ/GSX2/FAT4/SLC7A11/DCLK2/RAPGEF2/SRD5A1/SEMA5A/DNAH5/ISL1/PCSK1/NDST1/GRIA1/MDGA1/AKIRIN2/FYN/MAS1/INHBA/GLI3/EGFR/SEMA3A/CDK6/RELN/PLXNA4/HTR5A/DLC1/FUT10/FGFR1/TACC1/HOOK3/VPS13B/TRAPPC9/NFIB/SECISBP2/LPAR1",90
"GO:0051056","regulation of small GTPase mediated signal transduction","70/2006","303/18805",0.231023102310231,2.16569762659217,7.06881732691,2.81213014129894e-10,4.88514373123592e-07,3.95491917002485e-07,"SSX2IP/VAV3/CSF1/SRGAP2/TGFB2/OBSCN/ARHGAP21/ARHGAP12/ARAP1/ARRB1/ARHGEF12/ARHGAP32/EPS8/FGD4/RACGAP1/KITLG/IGF1/GIT2/SPATA13/STARD13/DOCK9/SIPA1L1/RASGRP1/AKAP13/ABR/RAP1GAP2/NF1/ARHGAP28/RALBP1/ARHGEF18/RTN4/STAMBP/MAP4K4/ARHGAP15/CHN1/COL3A1/DOCK10/RALGAPB/ITSN1/ARHGAP8/IQSEC1/ROBO1/RABL3/KALRN/PIK3CB/RASA2/FAM13A/ARHGAP10/PLEKHG4B/TRIO/F2R/ARHGAP26/SQSTM1/RIPOR2/ARHGAP18/TIAM2/CYTH3/CHN2/RABGEF1/AUTS2/RELN/DLC1/CYRIB/DOCK8/KANK1/SEMA4D/ABCA1/LPAR1/RALGPS1/VAV2",70
"GO:0031589","cell-substrate adhesion","79/2006","361/18805",0.218836565096953,2.05145643402203,6.97053637079458,3.27422502093561e-10,4.88514373123592e-07,3.95491917002485e-07,"MACF1/ANGPTL3/CCN1/CSF1/SRGAP2/NID1/COL13A1/SORBS1/DOCK1/PARVA/CD44/HSD17B12/PTPRJ/CTTN/TECTA/JAM3/VWF/PPFIA2/NTN4/ITGBL1/GREM1/FMN1/THBS1/SMAD6/ITGA11/OTOA/CDH13/MINK1/C1QBP/NF1/ITGA2B/ITGB3/ITGB4/ROCK1/ONECUT2/BCL2/ACTN4/ROCK2/PRKCE/ANTXR1/MAP4K4/LIMS1/CLASP1/ITGB6/COL3A1/FN1/RIN2/STK4/PTPN1/NF2/RAC2/FBLN1/EPHA3/ABI3BP/PHLDB2/CCDC80/ITGB5/PIK3CB/ST6GAL1/HPSE/AP1AR/ADAMTS12/RASA1/EFNA5/SPOCK1/GCNT2/NEDD9/UTRN/CD36/CDK6/DLC1/DOCK5/ANGPT1/PTK2/KANK1/JAK2/TMEM8B/SVEP1/CASK",79
"GO:0007411","axon guidance","58/2006","238/18805",0.243697478991597,2.28451201018792,6.89135542831803,1.12164557609908e-09,1.10860005724936e-06,8.97501457382278e-07,"EPHA8/LHX4/ENAH/CXCL12/DRGX/EGR2/SLIT1/PTPRJ/CNTN5/NTN4/TTC8/RPS6KA5/BCL11B/SEMA6D/NEO1/PTPRM/BSG/NOTCH3/NOVA2/FEZ2/SEMA4C/GLI2/CHN1/BMPR2/NRP2/KLF7/EPHA4/FLRT3/CDH4/APP/WNT5A/ROBO2/ROBO1/EPHA3/ALCAM/KALRN/APBB2/BMPR1B/UNC5C/PLEKHG4B/SEMA5A/TRIO/ISL1/FOXD1/EFNA5/SLIT3/FYN/GLI3/SEMA3C/SEMA3A/SEMA3D/RELN/NRCAM/PLXNA4/MATN2/PTK2/NFIB/SEMA4D",58
"GO:0097485","neuron projection guidance","58/2006","239/18805",0.242677824267782,2.27495338253023,6.85461320807752,1.32969656595329e-09,1.10860005724936e-06,8.97501457382278e-07,"EPHA8/LHX4/ENAH/CXCL12/DRGX/EGR2/SLIT1/PTPRJ/CNTN5/NTN4/TTC8/RPS6KA5/BCL11B/SEMA6D/NEO1/PTPRM/BSG/NOTCH3/NOVA2/FEZ2/SEMA4C/GLI2/CHN1/BMPR2/NRP2/KLF7/EPHA4/FLRT3/CDH4/APP/WNT5A/ROBO2/ROBO1/EPHA3/ALCAM/KALRN/APBB2/BMPR1B/UNC5C/PLEKHG4B/SEMA5A/TRIO/ISL1/FOXD1/EFNA5/SLIT3/FYN/GLI3/SEMA3C/SEMA3A/SEMA3D/RELN/NRCAM/PLXNA4/MATN2/PTK2/NFIB/SEMA4D",58
"GO:0007409","axonogenesis","92/2006","459/18805",0.200435729847495,1.87896006968202,6.58800112520556,1.51895815854786e-09,1.10860005724936e-06,8.97501457382278e-07,"EPHA8/MACF1/DAB1/ADCY10/LHX4/ENAH/PARD3/CXCL12/DRGX/PRKG1/ANK3/EGR2/SLIT1/BRSK2/PTPRJ/CTTN/PAK1/CNTN5/PRICKLE1/ZDHHC17/NTN4/ATP8A2/DCLK1/SIPA1L1/TTC8/RPS6KA5/BCL11B/MAP1A/SEMA6D/NEO1/PTPRM/BCL2/BSG/NOTCH3/NOVA2/FEZ2/RTN4/BCL11A/SEMA4C/GLI2/CHN1/BMPR2/RAPH1/NRP2/KLF7/CREB1/MAP2/FN1/EPHA4/STK25/SNAP25/FLRT3/CDH4/APP/TOP2B/TRAK1/WNT5A/ROBO2/ROBO1/EPHA3/ALCAM/KALRN/PAK2/APBB2/BMPR1B/UNC5C/PLEKHG4B/SEMA5A/TRIO/ISL1/FOXD1/EFNA5/SLC25A46/FSTL4/SLIT3/FYN/TIAM2/GLI3/COBL/AUTS2/SEMA3C/SEMA3A/SEMA3D/RELN/NRCAM/PTPRZ1/PLXNA4/KIF13B/MATN2/PTK2/NFIB/SEMA4D",92
"GO:0050803","regulation of synapse structure or activity","71/2006","321/18805",0.221183800623053,2.07346030444492,6.7033114190986,1.58477701303339e-09,1.10860005724936e-06,8.97501457382278e-07,"DAB1/NEGR1/SNX27/DNM3/IL10/GPR158/ARHGAP12/GRID1/SLIT1/DOCK1/SHANK2/CAPRIN2/PRICKLE1/AMIGO2/ZDHHC17/PPFIA2/DCLK1/RAP2A/SIX1/SIPA1L1/RPS6KA5/ABHD17C/ST8SIA2/NF1/ASIC2/TANC2/ROCK1/NEDD4L/PUM2/RHOB/RTN4/DCTN1/SEMA4C/C1QL2/NRP2/EPHA4/DOCK10/AGAP1/SNAP25/FLRT3/SYNDIG1/DLGAP4/PTPN1/APP/SHANK3/WNT5A/ROBO2/NLGN1/GRID2/SLC7A11/HOMER1/EFNA5/NEDD9/MDGA1/ADGRB3/TPBG/FYN/FZD1/RELN/NRCAM/DOCK4/CTTNBP2/FGFR1/STAU2/SYBU/ASAP1/PTPRD/LINGO2/SEMA4D/MUSK/FRMPD4",71
"GO:0050807","regulation of synapse organization","70/2006","315/18805",0.222222222222222,2.08319485986485,6.69949831671054,1.67181644022189e-09,1.10860005724936e-06,8.97501457382278e-07,"DAB1/NEGR1/SNX27/DNM3/IL10/GPR158/ARHGAP12/GRID1/SLIT1/DOCK1/SHANK2/CAPRIN2/PRICKLE1/AMIGO2/ZDHHC17/PPFIA2/DCLK1/RAP2A/SIX1/SIPA1L1/RPS6KA5/ABHD17C/ST8SIA2/NF1/ASIC2/TANC2/ROCK1/NEDD4L/PUM2/RHOB/RTN4/DCTN1/SEMA4C/C1QL2/NRP2/EPHA4/DOCK10/AGAP1/SNAP25/FLRT3/SYNDIG1/DLGAP4/PTPN1/APP/SHANK3/WNT5A/ROBO2/NLGN1/GRID2/SLC7A11/HOMER1/EFNA5/NEDD9/MDGA1/ADGRB3/TPBG/FYN/FZD1/RELN/NRCAM/DOCK4/CTTNBP2/FGFR1/STAU2/ASAP1/PTPRD/LINGO2/SEMA4D/MUSK/FRMPD4",70
"GO:0032970","regulation of actin filament-based process","81/2006","392/18805",0.206632653061224,1.93705236331821,6.47878380344193,3.41064101353259e-09,2.03547055687625e-06,1.64787813180153e-06,"GRHL3/KANK4/PDE4B/ADCY10/RYR2/SVIL/CXCL12/CTNNA3/CTTN/ARAP1/PAK1/JAM3/CACNA1C/EPS8/RAPGEF3/LIMA1/WASF3/PRKD1/FRMD6/SPTB/TTC8/TJP1/FMN1/TMOD3/TPM1/HCN4/AKAP13/TAOK1/CCL11/ITGB3/ARHGAP28/ROCK1/ARHGEF18/ROCK2/CYRIA/PRKCE/SPTBN1/CAPG/CLASP1/ZEB2/RND3/XIRP2/TMEFF2/NF2/RAC2/PICK1/SHANK3/SCN5A/PRKCD/EPHA3/CD47/PHLDB2/PIK3CA/PAK2/DLG1/ADD1/AP1AR/CAMK2D/SYNPO2/SEMA5A/RICTOR/PDE4D/IQGAP2/RASA1/EFNA5/ARAP3/PDGFRB/NEDD9/TRIM27/PLN/ARHGAP18/SNX9/PRKN/RALA/BAIAP2L1/DLC1/STAU2/CYRIB/KANK1/LPAR1/GSN",81
"GO:0050919","negative chemotaxis","19/2006","41/18805",0.463414634146341,4.34422342727914,7.40752919270722,7.57683988469286e-09,4.11078003925882e-06,3.32800909767849e-06,"SLIT1/ITGB3/SEMA4C/DPP4/NRP2/FLRT3/WNT5A/ROBO2/ROBO1/UNC5C/SEMA5A/EFNA5/SLIT3/SEMA3C/SEMA3A/SEMA3D/PLXNA4/NRG1/SEMA4D",19
"GO:0007015","actin filament organization","90/2006","463/18805",0.19438444924406,1.82223308476299,6.19028963192302,1.09123447737674e-08,5.42707280082031e-06,4.39365460628002e-06,"CAPZB/KANK4/TAGLN2/ENAH/FMN2/NEBL/SVIL/ARHGAP12/CXCL12/SORBS1/GAS2/CTTN/ARAP1/ARRB1/PAK1/EPS8/RAPGEF3/LIMA1/RFLNA/WASF3/DIAPH3/SPTB/TTC8/TJP1/FMN1/TMOD3/MYO5A/MYO1E/TPM1/KBTBD13/CCL11/ARHGAP28/ROCK1/MYO5B/BCL2/ARHGEF18/ROCK2/CYRIA/RHOB/PRKCE/SPTBN1/CAPG/ACTR3/CLASP1/ZEB2/RND3/XIRP2/MYO1B/TMEFF2/ELMO2/NF2/RAC2/PICK1/SHANK3/PRKCD/CD47/PHLDB2/ITGB5/CLRN1/PRKCI/PIK3CA/PAK2/DLG1/ADD1/AP1AR/SYNPO2/FAT1/SEMA5A/RICTOR/IQGAP2/JMY/RASA1/DPYSL3/NEDD9/TRIM27/ARHGAP18/SNX9/PRKN/COBL/PPP1R9A/BAIAP2L1/CALD1/DLC1/CYRIB/KANK1/JAK2/LPAR1/GSN/SHROOM2/SHROOM4",90
"GO:0003012","muscle system process","90/2006","467/18805",0.19271948608137,1.80662509260228,6.09962386030734,1.67372030455976e-08,7.68366367508663e-06,6.22054752868768e-06,"PDE4B/KCND3/NOS1AP/RCSD1/ADCY10/TNNI1/PPP1R12B/RYR2/PRKG1/CTNNA3/KCNMA1/MYOF/PIK3C2A/TPCN2/CTTN/SLN/CACNA1C/SSPN/SCN8A/IGF1/ACACB/ATP8A2/FOXO1/PRKD1/AKAP6/RYR3/TMOD3/TPM1/KBTBD13/HCN4/SYNM/MYH11/GNAO1/BBS2/TRPV1/MYH13/MAP2K4/MAP2K6/ROCK1/DTNA/SMAD7/NEDD4L/ROCK2/CALM2/MEIS1/IL1B/CXCR4/SCN3A/SCN9A/CFLAR/KCNE4/LARGE1/LMCD1/SCN5A/SCN10A/CACNA1D/SLMAP/FOXP1/TOMM70/MYLK/KLF15/P2RY1/PIK3CA/PAK2/DLG1/APBB2/RAP1GDS1/CAMK2D/PDE4D/CERT1/F2R/HOMER1/KCNN2/SGCD/KCNIP1/JARID2/FOXO3/PLN/UTRN/CACNA2D1/DOCK4/CALD1/NOS3/DOCK5/ASPH/SULF1/COL14A1/FBXO32/ZDHHC21/GSN",90
"GO:0010975","regulation of neuron projection development","87/2006","448/18805",0.194196428571429,1.8204705081185,6.07365331239017,2.00793157127852e-08,8.55952544099302e-06,6.9296285053898e-06,"KDM1A/MACF1/DAB1/NEGR1/ADCY10/DNM3/CXCL12/SLIT1/BRSK2/DENND5A/PAK1/FAT3/CAPRIN2/MDM2/PPFIA2/FBXW8/ATP8A2/RAP2A/PRKD1/SIPA1L1/SEMA6D/NEO1/NDRG4/TANC2/NEDD4L/NOVA2/PUM2/RTN4/BCL11A/CHN1/HECW2/CFLAR/BMPR2/MAP2/FN1/EPHA4/STK25/SNAP25/PTPN1/CDH4/SHANK3/ULK4/TRAK1/WNT5A/PTPRG/ROBO2/ROBO1/EPHA3/PRKCI/NLGN1/PAK2/CRMP1/GRID2/RAPGEF2/TENM3/SEMA5A/ENC1/EFNA5/FSTL4/SPOCK1/DPYSL3/FBXO38/BMP5/ADGRB3/FIG4/FYN/SYNE1/TIAM2/HECW1/COBL/MAGI2/SEMA3A/FZD1/CUX1/RELN/NRCAM/KIF13B/FGFR1/STAU2/CSMD3/KANK1/PTPRD/SEMA4D/LPAR1/NCS1/RAPGEF1/SETX",87
"GO:0043410","positive regulation of MAPK cascade","89/2006","464/18805",0.191810344827586,1.79810245986179,6.01526832419479,2.53098474725698e-08,1.00699446477531e-05,8.15243508063826e-06,"EPHA8/GADD45A/BCAR3/INAVA/DSTYK/TGFB2/DENND2B/CD44/PTPRJ/OR2AT4/ARRB1/PAK1/FRS2/IGF1/TAOK3/P2RX7/FGF9/TNFRSF19/BMP4/RASGRP1/THBS1/PDE8A/MAPK8IP3/LAT/NDRG4/MINK1/MAP2K4/TAOK1/CCL3/ITGB3/MAP2K6/ROCK1/TNFRSF11A/IL11/ROCK2/PRKCE/SEMA4C/IL1B/STK39/CFLAR/ERBB4/STK25/RASSF2/PLCB1/PTPN1/APP/OSM/ARHGAP8/NEK10/WNT5A/ROBO1/P2RY1/RELL1/FGF5/BANK1/EGF/PDGFC/RAPGEF2/SH3RF1/GHR/F2R/PDE8B/FGF1/PDGFRB/NDST1/GCNT2/TPBG/MAP3K7/TPD52L1/SASH1/AKAP12/GSDME/BMPER/INHBA/EGFR/CD36/SEMA3A/GPR37/HIPK2/NRG1/FGFR1/RB1CC1/RIPK2/GDF6/ANGPT1/JAK2/GLIPR2/LPAR1/XIAP",89
