"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","peak_id","chr","start","end"
108.501111362457,-1.03385986194966,0.364311402476437,-2.83784656456512,0.00454190101087738,0.029679309775321,"chr1_910670_911677","chr1",910670,911677
141.266795895898,-1.06353704736373,0.320799154101781,-3.31527385208221,0.000915533860686421,0.00920873915119625,"chr1_1019177_1019919","chr1",1019177,1019919
227.540691695168,-1.0626436538942,0.234743084806211,-4.52683688114371,5.98731194431937e-06,0.000203259727034205,"chr1_1406675_1408139","chr1",1406675,1408139
106.922758641751,-1.04852477966224,0.337309653520486,-3.10849324565377,0.00188043944111444,0.01567992724066,"chr1_2229026_2229749","chr1",2229026,2229749
97.5336684079652,-1.49165328538809,0.319445813202458,-4.66950332024767,3.01928819918599e-06,0.000118040679372834,"chr1_2255657_2256538","chr1",2255657,2256538
84.980609426567,-1.0723131573623,0.390004745930684,-2.74948745765489,0.00596885471389643,0.0361852614788073,"chr1_2480669_2483265","chr1",2480669,2483265
84.0800589527006,-1.07404196592296,0.351162876107604,-3.05852935773839,0.00222426284215013,0.0177078302641951,"chr1_2610016_2611677","chr1",2610016,2611677
74.4979820076295,-1.21662460595825,0.40325533898313,-3.0170080550605,0.00255283028178957,0.0195849266067296,"chr1_3060175_3061500","chr1",3060175,3061500
66.5361203702563,-1.30780475446995,0.424432853771829,-3.08129953383159,0.00206099204231076,0.0167338883056318,"chr1_3453832_3455275","chr1",3453832,3455275
80.9064644923464,1.31137625209562,0.370218446104644,3.54216886244763,0.000396851338765188,0.00497315669908715,"chr1_3548142_3548700","chr1",3548142,3548700
67.773902019379,-1.36417579253714,0.384855991970986,-3.54463960805366,0.000393150238855719,0.00494183361820826,"chr1_3671418_3672240","chr1",3671418,3672240
174.710016889216,-1.03610128064917,0.270098607896972,-3.83601118390208,0.000125048715708809,0.00206300284959075,"chr1_3771508_3773168","chr1",3771508,3773168
73.9373490804627,-1.39433777960967,0.385282594575711,-3.61900018127,0.000295743431339102,0.00397756943419573,"chr1_3827685_3828536","chr1",3827685,3828536
64.9135777179927,-1.27517862399793,0.382177589352779,-3.33661276726733,0.000848060168403723,0.00871768123873845,"chr1_6027170_6028534","chr1",6027170,6028534
57.9892694763095,-1.97540805327948,0.497606598450988,-3.96981884771781,7.19272961439609e-05,0.00136356847174782,"chr1_6037215_6037961","chr1",6037215,6037961
115.25681953407,-1.52396213454625,0.344335948326801,-4.42580027427136,9.60853956308736e-06,0.000292936742212318,"chr1_6367300_6368202","chr1",6367300,6368202
73.5831106187929,-1.41247159177157,0.376185307841792,-3.75472290471693,0.000173533351167753,0.00264782608369206,"chr1_6415183_6416855","chr1",6415183,6416855
121.692096947509,-1.13387741479277,0.300627194062377,-3.77170607712057,0.000162135174079826,0.00252925336891414,"chr1_6586467_6588875","chr1",6586467,6588875
85.5186520273555,-1.13957314709085,0.339554862152685,-3.35607960335559,0.000790558103861944,0.00826674209242124,"chr1_6753265_6754102","chr1",6753265,6754102
133.436708644397,-1.0724459433592,0.291577686639511,-3.67807960794033,0.000234996621111769,0.00333768566341079,"chr1_6801629_6802562","chr1",6801629,6802562
71.6396715179715,-1.0541877963959,0.378923777863645,-2.78205765375656,0.00540154435154279,0.0336449215299754,"chr1_7109365_7110800","chr1",7109365,7110800
63.3070950083728,-1.14858432710081,0.43429397186462,-2.64471625560314,0.00817594442068468,0.0453598017437627,"chr1_7221688_7222313","chr1",7221688,7222313
46.7013216492925,-1.94395809500716,0.500264819076249,-3.88585809131396,0.000101969062525043,0.00176396828099315,"chr1_7295909_7296415","chr1",7295909,7296415
82.3164652859223,-1.13547684443313,0.380739786568991,-2.9822910147253,0.00286099902381379,0.0212859258956088,"chr1_7899367_7900163","chr1",7899367,7900163
87.4384786669859,1.22978329441245,0.330597465695581,3.71988119093707,0.000199316515853565,0.00294930358779757,"chr1_8059027_8059746","chr1",8059027,8059746
90.7757842576718,-2.09988841497366,0.416203663282479,-5.0453386171867,4.52718875285044e-07,2.59869480281381e-05,"chr1_8167272_8168457","chr1",8167272,8168457
174.148743821056,-1.01484361119301,0.259434206511396,-3.91175714582738,9.16270259859792e-05,0.00162855753598286,"chr1_8169253_8170706","chr1",8169253,8170706
66.6958909622426,-1.26612000919226,0.386989594140736,-3.27171590234495,0.00106896934128016,0.0103459478886554,"chr1_8194126_8195090","chr1",8194126,8195090
90.7165543175266,-1.11728590750229,0.344144012630411,-3.24656500330339,0.00116806770297468,0.0110565874618628,"chr1_8218207_8219119","chr1",8218207,8219119
76.3757194393202,1.24653364672957,0.34121626014471,3.65320704881095,0.000258985230956112,0.00359125895865761,"chr1_8477225_8478993","chr1",8477225,8478993
104.120283964962,-1.02176017016896,0.316172491033321,-3.23165423667828,0.00123075882437997,0.0114965397021375,"chr1_9233182_9233805","chr1",9233182,9233805
